WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 


Count of Edges = 4 , Packets = 3000, nanotimes = 5714


Count of Edges = 4 , Packets = 3000, nanotimes = 6192


Count of Edges = 4 , Packets = 3000, nanotimes = 5998


Count of Edges = 4 , Packets = 3000, nanotimes = 6325


Count of Edges = 4 , Packets = 3000, nanotimes = 6784


Count of Edges = 4 , Packets = 3000, nanotimes = 5852


Count of Edges = 4 , Packets = 3000, nanotimes = 6692


Count of Edges = 4 , Packets = 3000, nanotimes = 5920


Count of Edges = 4 , Packets = 3000, nanotimes = 6728


Count of Edges = 4 , Packets = 3000, nanotimes = 6835

0,008 s/op
Iteration   4: 
Count of Edges = 4 , Packets = 3000, nanotimes = 6158


Count of Edges = 4 , Packets = 3000, nanotimes = 5876


Count of Edges = 4 , Packets = 3000, nanotimes = 7961


Count of Edges = 4 , Packets = 3000, nanotimes = 6576


Count of Edges = 4 , Packets = 3000, nanotimes = 6323


Count of Edges = 4 , Packets = 3000, nanotimes = 6075


Count of Edges = 4 , Packets = 3000, nanotimes = 6771


Count of Edges = 4 , Packets = 3000, nanotimes = 6774


Count of Edges = 4 , Packets = 3000, nanotimes = 7032


Count of Edges = 4 , Packets = 3000, nanotimes = 6619


Count of Edges = 4 , Packets = 3000, nanotimes = 6304


Count of Edges = 4 , Packets = 3000, nanotimes = 6274


Count of Edges = 4 , Packets = 3000, nanotimes = 7261


Count of Edges = 4 , Packets = 3000, nanotimes = 6778


Count of Edges = 4 , Packets = 3000, nanotimes = 6700


Count of Edges = 4 , Packets = 3000, nanotimes = 6476


Count of Edges = 4 , Packets = 3000, nanotimes = 6608


Count of Edges = 4 , Packets = 3000, nanotimes = 7451


Count of Edges = 4 , Packets = 3000, nanotimes = 6654


Count of Edges = 4 , Packets = 3000, nanotimes = 6276


Count of Edges = 4 , Packets = 3000, nanotimes = 6491


Count of Edges = 4 , Packets = 3000, nanotimes = 7952


Count of Edges = 4 , Packets = 3000, nanotimes = 5817


Count of Edges = 4 , Packets = 3000, nanotimes = 7089


Count of Edges = 4 , Packets = 3000, nanotimes = 6381


Count of Edges = 4 , Packets = 3000, nanotimes = 6520


Count of Edges = 4 , Packets = 3000, nanotimes = 7043


Count of Edges = 4 , Packets = 3000, nanotimes = 8045


Count of Edges = 4 , Packets = 3000, nanotimes = 7179


Count of Edges = 4 , Packets = 3000, nanotimes = 7357


Count of Edges = 4 , Packets = 3000, nanotimes = 7846


Count of Edges = 4 , Packets = 3000, nanotimes = 5914


Count of Edges = 4 , Packets = 3000, nanotimes = 6089


Count of Edges = 4 , Packets = 3000, nanotimes = 6376


Count of Edges = 4 , Packets = 3000, nanotimes = 6225


Count of Edges = 4 , Packets = 3000, nanotimes = 6518


Count of Edges = 4 , Packets = 3000, nanotimes = 6433


Count of Edges = 4 , Packets = 3000, nanotimes = 6771


Count of Edges = 4 , Packets = 3000, nanotimes = 6932


Count of Edges = 4 , Packets = 3000, nanotimes = 7331


Count of Edges = 4 , Packets = 3000, nanotimes = 6249


Count of Edges = 4 , Packets = 3000, nanotimes = 6755


Count of Edges = 4 , Packets = 3000, nanotimes = 6338


Count of Edges = 4 , Packets = 3000, nanotimes = 6352


Count of Edges = 4 , Packets = 3000, nanotimes = 6427


Count of Edges = 4 , Packets = 3000, nanotimes = 6278


Count of Edges = 4 , Packets = 3000, nanotimes = 7700


Count of Edges = 4 , Packets = 3000, nanotimes = 7017


Count of Edges = 4 , Packets = 3000, nanotimes = 7180


Count of Edges = 4 , Packets = 3000, nanotimes = 6992


Count of Edges = 4 , Packets = 3000, nanotimes = 7491


Count of Edges = 4 , Packets = 3000, nanotimes = 6844


Count of Edges = 4 , Packets = 3000, nanotimes = 7136


Count of Edges = 4 , Packets = 3000, nanotimes = 6296


Count of Edges = 4 , Packets = 3000, nanotimes = 6856


Count of Edges = 4 , Packets = 3000, nanotimes = 5512


Count of Edges = 4 , Packets = 3000, nanotimes = 6057


Count of Edges = 4 , Packets = 3000, nanotimes = 5903


Count of Edges = 4 , Packets = 3000, nanotimes = 7256


Count of Edges = 4 , Packets = 3000, nanotimes = 6305


Count of Edges = 4 , Packets = 3000, nanotimes = 5581


Count of Edges = 4 , Packets = 3000, nanotimes = 6193


Count of Edges = 4 , Packets = 3000, nanotimes = 5926


Count of Edges = 4 , Packets = 3000, nanotimes = 6069


Count of Edges = 4 , Packets = 3000, nanotimes = 5928


Count of Edges = 4 , Packets = 3000, nanotimes = 13418


Count of Edges = 4 , Packets = 3000, nanotimes = 7261


Count of Edges = 4 , Packets = 3000, nanotimes = 6407


Count of Edges = 4 , Packets = 3000, nanotimes = 6970


Count of Edges = 4 , Packets = 3000, nanotimes = 6435


Count of Edges = 4 , Packets = 3000, nanotimes = 8240


Count of Edges = 4 , Packets = 3000, nanotimes = 6025


Count of Edges = 4 , Packets = 3000, nanotimes = 6960


Count of Edges = 4 , Packets = 3000, nanotimes = 7009


Count of Edges = 4 , Packets = 3000, nanotimes = 6340


Count of Edges = 4 , Packets = 3000, nanotimes = 5569


Count of Edges = 4 , Packets = 3000, nanotimes = 6696


Count of Edges = 4 , Packets = 3000, nanotimes = 5780


Count of Edges = 4 , Packets = 3000, nanotimes = 6266


Count of Edges = 4 , Packets = 3000, nanotimes = 5751


Count of Edges = 4 , Packets = 3000, nanotimes = 7098


Count of Edges = 4 , Packets = 3000, nanotimes = 6408


Count of Edges = 4 , Packets = 3000, nanotimes = 5955


Count of Edges = 4 , Packets = 3000, nanotimes = 5750


Count of Edges = 4 , Packets = 3000, nanotimes = 6747


Count of Edges = 4 , Packets = 3000, nanotimes = 6273


Count of Edges = 4 , Packets = 3000, nanotimes = 5670


Count of Edges = 4 , Packets = 3000, nanotimes = 5838


Count of Edges = 4 , Packets = 3000, nanotimes = 5805


Count of Edges = 4 , Packets = 3000, nanotimes = 5782


Count of Edges = 4 , Packets = 3000, nanotimes = 5712


Count of Edges = 4 , Packets = 3000, nanotimes = 6031


Count of Edges = 4 , Packets = 3000, nanotimes = 6103


Count of Edges = 4 , Packets = 3000, nanotimes = 5964


Count of Edges = 4 , Packets = 3000, nanotimes = 6767


Count of Edges = 4 , Packets = 3000, nanotimes = 5690


Count of Edges = 4 , Packets = 3000, nanotimes = 7694


Count of Edges = 4 , Packets = 3000, nanotimes = 6840


Count of Edges = 4 , Packets = 3000, nanotimes = 6907


Count of Edges = 4 , Packets = 3000, nanotimes = 6272


Count of Edges = 4 , Packets = 3000, nanotimes = 5925


Count of Edges = 4 , Packets = 3000, nanotimes = 6803


Count of Edges = 4 , Packets = 3000, nanotimes = 6928


Count of Edges = 4 , Packets = 3000, nanotimes = 7027


Count of Edges = 4 , Packets = 3000, nanotimes = 6313


Count of Edges = 4 , Packets = 3000, nanotimes = 6417


Count of Edges = 4 , Packets = 3000, nanotimes = 5779


Count of Edges = 4 , Packets = 3000, nanotimes = 5903


Count of Edges = 4 , Packets = 3000, nanotimes = 5940


Count of Edges = 4 , Packets = 3000, nanotimes = 5867


Count of Edges = 4 , Packets = 3000, nanotimes = 6264


Count of Edges = 4 , Packets = 3000, nanotimes = 5959


Count of Edges = 4 , Packets = 3000, nanotimes = 5891

0,009 s/op
Iteration   5: 
Count of Edges = 4 , Packets = 3000, nanotimes = 6284


Count of Edges = 4 , Packets = 3000, nanotimes = 6165


Count of Edges = 4 , Packets = 3000, nanotimes = 6019


Count of Edges = 4 , Packets = 3000, nanotimes = 5860


Count of Edges = 4 , Packets = 3000, nanotimes = 6762


Count of Edges = 4 , Packets = 3000, nanotimes = 6028


Count of Edges = 4 , Packets = 3000, nanotimes = 6106


Count of Edges = 4 , Packets = 3000, nanotimes = 6957


Count of Edges = 4 , Packets = 3000, nanotimes = 7547


Count of Edges = 4 , Packets = 3000, nanotimes = 6276


Count of Edges = 4 , Packets = 3000, nanotimes = 7942


Count of Edges = 4 , Packets = 3000, nanotimes = 6595


Count of Edges = 4 , Packets = 3000, nanotimes = 8386


Count of Edges = 4 , Packets = 3000, nanotimes = 7397


Count of Edges = 4 , Packets = 3000, nanotimes = 6031


Count of Edges = 4 , Packets = 3000, nanotimes = 6938


Count of Edges = 4 , Packets = 3000, nanotimes = 5244


Count of Edges = 4 , Packets = 3000, nanotimes = 5496


Count of Edges = 4 , Packets = 3000, nanotimes = 6467


Count of Edges = 4 , Packets = 3000, nanotimes = 5646


Count of Edges = 4 , Packets = 3000, nanotimes = 5663


Count of Edges = 4 , Packets = 3000, nanotimes = 5168


Count of Edges = 4 , Packets = 3000, nanotimes = 7066


Count of Edges = 4 , Packets = 3000, nanotimes = 5612


Count of Edges = 4 , Packets = 3000, nanotimes = 5472


Count of Edges = 4 , Packets = 3000, nanotimes = 5646


Count of Edges = 4 , Packets = 3000, nanotimes = 5357


Count of Edges = 4 , Packets = 3000, nanotimes = 5198


Count of Edges = 4 , Packets = 3000, nanotimes = 5127


Count of Edges = 4 , Packets = 3000, nanotimes = 7462


Count of Edges = 4 , Packets = 3000, nanotimes = 6123


Count of Edges = 4 , Packets = 3000, nanotimes = 6815


Count of Edges = 4 , Packets = 3000, nanotimes = 6962


Count of Edges = 4 , Packets = 3000, nanotimes = 6345


Count of Edges = 4 , Packets = 3000, nanotimes = 7618


Count of Edges = 4 , Packets = 3000, nanotimes = 7018


Count of Edges = 4 , Packets = 3000, nanotimes = 7793


Count of Edges = 4 , Packets = 3000, nanotimes = 6422


Count of Edges = 4 , Packets = 3000, nanotimes = 6865


Count of Edges = 4 , Packets = 3000, nanotimes = 7612


Count of Edges = 4 , Packets = 3000, nanotimes = 5770


Count of Edges = 4 , Packets = 3000, nanotimes = 7214


Count of Edges = 4 , Packets = 3000, nanotimes = 6842


Count of Edges = 4 , Packets = 3000, nanotimes = 6791


Count of Edges = 4 , Packets = 3000, nanotimes = 6424


Count of Edges = 4 , Packets = 3000, nanotimes = 6859


Count of Edges = 4 , Packets = 3000, nanotimes = 6659


Count of Edges = 4 , Packets = 3000, nanotimes = 7131


Count of Edges = 4 , Packets = 3000, nanotimes = 6586


Count of Edges = 4 , Packets = 3000, nanotimes = 8378


Count of Edges = 4 , Packets = 3000, nanotimes = 6645


Count of Edges = 4 , Packets = 3000, nanotimes = 6890


Count of Edges = 4 , Packets = 3000, nanotimes = 5220


Count of Edges = 4 , Packets = 3000, nanotimes = 6023


Count of Edges = 4 , Packets = 3000, nanotimes = 5399


Count of Edges = 4 , Packets = 3000, nanotimes = 5729


Count of Edges = 4 , Packets = 3000, nanotimes = 5695


Count of Edges = 4 , Packets = 3000, nanotimes = 6384


Count of Edges = 4 , Packets = 3000, nanotimes = 5994


Count of Edges = 4 , Packets = 3000, nanotimes = 5688


Count of Edges = 4 , Packets = 3000, nanotimes = 5860


Count of Edges = 4 , Packets = 3000, nanotimes = 6572


Count of Edges = 4 , Packets = 3000, nanotimes = 6288


Count of Edges = 4 , Packets = 3000, nanotimes = 6048


Count of Edges = 4 , Packets = 3000, nanotimes = 5841


Count of Edges = 4 , Packets = 3000, nanotimes = 6851


Count of Edges = 4 , Packets = 3000, nanotimes = 6714


Count of Edges = 4 , Packets = 3000, nanotimes = 6196


Count of Edges = 4 , Packets = 3000, nanotimes = 7724


Count of Edges = 4 , Packets = 3000, nanotimes = 6732


Count of Edges = 4 , Packets = 3000, nanotimes = 6967


Count of Edges = 4 , Packets = 3000, nanotimes = 6986


Count of Edges = 4 , Packets = 3000, nanotimes = 7136


Count of Edges = 4 , Packets = 3000, nanotimes = 6777


Count of Edges = 4 , Packets = 3000, nanotimes = 6701


Count of Edges = 4 , Packets = 3000, nanotimes = 6925


Count of Edges = 4 , Packets = 3000, nanotimes = 6312


Count of Edges = 4 , Packets = 3000, nanotimes = 6894


Count of Edges = 4 , Packets = 3000, nanotimes = 6389


Count of Edges = 4 , Packets = 3000, nanotimes = 7711


Count of Edges = 4 , Packets = 3000, nanotimes = 9748


Count of Edges = 4 , Packets = 3000, nanotimes = 7367


Count of Edges = 4 , Packets = 3000, nanotimes = 6179


Count of Edges = 4 , Packets = 3000, nanotimes = 6244


Count of Edges = 4 , Packets = 3000, nanotimes = 6554


Count of Edges = 4 , Packets = 3000, nanotimes = 7505


Count of Edges = 4 , Packets = 3000, nanotimes = 6859


Count of Edges = 4 , Packets = 3000, nanotimes = 5893


Count of Edges = 4 , Packets = 3000, nanotimes = 6369


Count of Edges = 4 , Packets = 3000, nanotimes = 5924


Count of Edges = 4 , Packets = 3000, nanotimes = 6335


Count of Edges = 4 , Packets = 3000, nanotimes = 5945


Count of Edges = 4 , Packets = 3000, nanotimes = 6807


Count of Edges = 4 , Packets = 3000, nanotimes = 6281


Count of Edges = 4 , Packets = 3000, nanotimes = 6249


Count of Edges = 4 , Packets = 3000, nanotimes = 6259


Count of Edges = 4 , Packets = 3000, nanotimes = 5585


Count of Edges = 4 , Packets = 3000, nanotimes = 5530


Count of Edges = 4 , Packets = 3000, nanotimes = 6433


Count of Edges = 4 , Packets = 3000, nanotimes = 6072


Count of Edges = 4 , Packets = 3000, nanotimes = 6064


Count of Edges = 4 , Packets = 3000, nanotimes = 6518


Count of Edges = 4 , Packets = 3000, nanotimes = 6454


Count of Edges = 4 , Packets = 3000, nanotimes = 6584


Count of Edges = 4 , Packets = 3000, nanotimes = 6347


Count of Edges = 4 , Packets = 3000, nanotimes = 6501


Count of Edges = 4 , Packets = 3000, nanotimes = 6805


Count of Edges = 4 , Packets = 3000, nanotimes = 7405


Count of Edges = 4 , Packets = 3000, nanotimes = 5960


Count of Edges = 4 , Packets = 3000, nanotimes = 5699


Count of Edges = 4 , Packets = 3000, nanotimes = 5885


Count of Edges = 4 , Packets = 3000, nanotimes = 6200


Count of Edges = 4 , Packets = 3000, nanotimes = 6832

0,009 s/op


Result "simple.Main.measureName":
  0,008 ±(99.9%) 0,001 s/op [Average]
  (min, avg, max) = (0,008, 0,008, 0,009), stdev = 0,001
  CI (99.9%): [0,008, 0,009] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 4000)

# Run progress: 3,85% complete, ETA 00:11:37
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 4 , Packets = 4000, nanotimes = 26588


Count of Edges = 4 , Packets = 4000, nanotimes = 12885


Count of Edges = 4 , Packets = 4000, nanotimes = 6873


Count of Edges = 4 , Packets = 4000, nanotimes = 6899


Count of Edges = 4 , Packets = 4000, nanotimes = 5629


Count of Edges = 4 , Packets = 4000, nanotimes = 6076


Count of Edges = 4 , Packets = 4000, nanotimes = 5897


Count of Edges = 4 , Packets = 4000, nanotimes = 5971


Count of Edges = 4 , Packets = 4000, nanotimes = 6143


Count of Edges = 4 , Packets = 4000, nanotimes = 5515


Count of Edges = 4 , Packets = 4000, nanotimes = 5213


Count of Edges = 4 , Packets = 4000, nanotimes = 5560


Count of Edges = 4 , Packets = 4000, nanotimes = 5334


Count of Edges = 4 , Packets = 4000, nanotimes = 5518


Count of Edges = 4 , Packets = 4000, nanotimes = 6536


Count of Edges = 4 , Packets = 4000, nanotimes = 5728


Count of Edges = 4 , Packets = 4000, nanotimes = 7177


Count of Edges = 4 , Packets = 4000, nanotimes = 7301


Count of Edges = 4 , Packets = 4000, nanotimes = 8113


Count of Edges = 4 , Packets = 4000, nanotimes = 8324


Count of Edges = 4 , Packets = 4000, nanotimes = 7603


Count of Edges = 4 , Packets = 4000, nanotimes = 6702


Count of Edges = 4 , Packets = 4000, nanotimes = 7000


Count of Edges = 4 , Packets = 4000, nanotimes = 6874


Count of Edges = 4 , Packets = 4000, nanotimes = 7391


Count of Edges = 4 , Packets = 4000, nanotimes = 6945


Count of Edges = 4 , Packets = 4000, nanotimes = 6512


Count of Edges = 4 , Packets = 4000, nanotimes = 6489


Count of Edges = 4 , Packets = 4000, nanotimes = 6099


Count of Edges = 4 , Packets = 4000, nanotimes = 6704


Count of Edges = 4 , Packets = 4000, nanotimes = 7630


Count of Edges = 4 , Packets = 4000, nanotimes = 7153


Count of Edges = 4 , Packets = 4000, nanotimes = 6879


Count of Edges = 4 , Packets = 4000, nanotimes = 7438


Count of Edges = 4 , Packets = 4000, nanotimes = 7574


Count of Edges = 4 , Packets = 4000, nanotimes = 7154


Count of Edges = 4 , Packets = 4000, nanotimes = 6577


Count of Edges = 4 , Packets = 4000, nanotimes = 6661


Count of Edges = 4 , Packets = 4000, nanotimes = 7226


Count of Edges = 4 , Packets = 4000, nanotimes = 6254


Count of Edges = 4 , Packets = 4000, nanotimes = 5627


Count of Edges = 4 , Packets = 4000, nanotimes = 5826


Count of Edges = 4 , Packets = 4000, nanotimes = 7544


Count of Edges = 4 , Packets = 4000, nanotimes = 5936


Count of Edges = 4 , Packets = 4000, nanotimes = 6559


Count of Edges = 4 , Packets = 4000, nanotimes = 5563


Count of Edges = 4 , Packets = 4000, nanotimes = 6864


Count of Edges = 4 , Packets = 4000, nanotimes = 6640


Count of Edges = 4 , Packets = 4000, nanotimes = 7074


Count of Edges = 4 , Packets = 4000, nanotimes = 6628


Count of Edges = 4 , Packets = 4000, nanotimes = 7366


Count of Edges = 4 , Packets = 4000, nanotimes = 5292


Count of Edges = 4 , Packets = 4000, nanotimes = 6238


Count of Edges = 4 , Packets = 4000, nanotimes = 6738


Count of Edges = 4 , Packets = 4000, nanotimes = 6808


Count of Edges = 4 , Packets = 4000, nanotimes = 6255


Count of Edges = 4 , Packets = 4000, nanotimes = 6497


Count of Edges = 4 , Packets = 4000, nanotimes = 6030


Count of Edges = 4 , Packets = 4000, nanotimes = 5522


Count of Edges = 4 , Packets = 4000, nanotimes = 7331


Count of Edges = 4 , Packets = 4000, nanotimes = 5362


Count of Edges = 4 , Packets = 4000, nanotimes = 5312


Count of Edges = 4 , Packets = 4000, nanotimes = 5253


Count of Edges = 4 , Packets = 4000, nanotimes = 5989


Count of Edges = 4 , Packets = 4000, nanotimes = 4941


Count of Edges = 4 , Packets = 4000, nanotimes = 5262


Count of Edges = 4 , Packets = 4000, nanotimes = 5294


Count of Edges = 4 , Packets = 4000, nanotimes = 5273


Count of Edges = 4 , Packets = 4000, nanotimes = 6104


Count of Edges = 4 , Packets = 4000, nanotimes = 5502


Count of Edges = 4 , Packets = 4000, nanotimes = 5320


Count of Edges = 4 , Packets = 4000, nanotimes = 6259


Count of Edges = 4 , Packets = 4000, nanotimes = 6617


Count of Edges = 4 , Packets = 4000, nanotimes = 6032


Count of Edges = 4 , Packets = 4000, nanotimes = 7217


Count of Edges = 4 , Packets = 4000, nanotimes = 6283


Count of Edges = 4 , Packets = 4000, nanotimes = 5489


Count of Edges = 4 , Packets = 4000, nanotimes = 5628


Count of Edges = 4 , Packets = 4000, nanotimes = 6673


Count of Edges = 4 , Packets = 4000, nanotimes = 5868


Count of Edges = 4 , Packets = 4000, nanotimes = 6740


Count of Edges = 4 , Packets = 4000, nanotimes = 5684

0,011 s/op
# Warmup Iteration   2: 
Count of Edges = 4 , Packets = 4000, nanotimes = 5876


Count of Edges = 4 , Packets = 4000, nanotimes = 5693


Count of Edges = 4 , Packets = 4000, nanotimes = 5585


Count of Edges = 4 , Packets = 4000, nanotimes = 5464


Count of Edges = 4 , Packets = 4000, nanotimes = 6778


Count of Edges = 4 , Packets = 4000, nanotimes = 6562


Count of Edges = 4 , Packets = 4000, nanotimes = 6164


Count of Edges = 4 , Packets = 4000, nanotimes = 5564


Count of Edges = 4 , Packets = 4000, nanotimes = 5791


Count of Edges = 4 , Packets = 4000, nanotimes = 5099


Count of Edges = 4 , Packets = 4000, nanotimes = 6691


Count of Edges = 4 , Packets = 4000, nanotimes = 7013


Count of Edges = 4 , Packets = 4000, nanotimes = 6309


Count of Edges = 4 , Packets = 4000, nanotimes = 6205


Count of Edges = 4 , Packets = 4000, nanotimes = 5350


Count of Edges = 4 , Packets = 4000, nanotimes = 5282


Count of Edges = 4 , Packets = 4000, nanotimes = 5999


Count of Edges = 4 , Packets = 4000, nanotimes = 6265


Count of Edges = 4 , Packets = 4000, nanotimes = 6146


Count of Edges = 4 , Packets = 4000, nanotimes = 5916


Count of Edges = 4 , Packets = 4000, nanotimes = 6136


Count of Edges = 4 , Packets = 4000, nanotimes = 6108


Count of Edges = 4 , Packets = 4000, nanotimes = 4787


Count of Edges = 4 , Packets = 4000, nanotimes = 4906


Count of Edges = 4 , Packets = 4000, nanotimes = 6493


Count of Edges = 4 , Packets = 4000, nanotimes = 5168


Count of Edges = 4 , Packets = 4000, nanotimes = 6724


Count of Edges = 4 , Packets = 4000, nanotimes = 9544


Count of Edges = 4 , Packets = 4000, nanotimes = 5955


Count of Edges = 4 , Packets = 4000, nanotimes = 7048


Count of Edges = 4 , Packets = 4000, nanotimes = 7178
